Urn	AnalyzedText	TokenType	TextDeformation	EditorialStatus	DiscourseLevel	ExemplarUrn	Sequence
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_7_6	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@ὁ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὁ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.7	9527
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_8_7	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@Περικλῆς[1]	urn:cite2:fufolio:tokenTypes.v1:word	Περικλῆς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.8	9528
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_9_8	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@,[1]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.9	9529
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_10_9	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@ἀλλὰ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀλλὰ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.10	9530
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_11_10	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@πρᾴως[1]	urn:cite2:fufolio:tokenTypes.v1:word	πρᾴως	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.11	9531
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_12_11	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@καὶ[1]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.12	9532
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_13_12	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@σιωπῇ[1]	urn:cite2:fufolio:tokenTypes.v1:word	σιωπῇ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.13	9533
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_14_13	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@τὴν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τὴν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.14	9534
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_15_14	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@ἀδοξίαν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀδοξίαν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.15	9535
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_16_15	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@καὶ[2]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.16	9536
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_17_16	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@τὴν[2]	urn:cite2:fufolio:tokenTypes.v1:word	τὴν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.17	9537
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_18_17	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@ἀπέχθειαν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀπέχθειαν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.18	9538
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_19_18	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@ὑφιστάμενος[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὑφιστάμενος	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.19	9539
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_20_19	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@,[2]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.20	9540
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_21_20	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@καὶ[3]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.21	9541
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_22_21	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@νεῶν[1]	urn:cite2:fufolio:tokenTypes.v1:word	νεῶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.22	9542
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_23_22	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@ἑκατὸν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἑκατὸν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.23	9543
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_24_23	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@ἐπὶ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐπὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.24	9544
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_25_24	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@τὴν[3]	urn:cite2:fufolio:tokenTypes.v1:word	τὴν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.25	9545
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_26_25	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@Πελοπόννησον[1]	urn:cite2:fufolio:tokenTypes.v1:word	Πελοπόννησον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.26	9546
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_27_26	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@στόλον[1]	urn:cite2:fufolio:tokenTypes.v1:word	στόλον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.27	9547
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_28_27	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@ἐκπέμπων[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐκπέμπων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.28	9548
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_29_28	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@,[3]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.29	9549
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_30_29	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@αὐτὸς[1]	urn:cite2:fufolio:tokenTypes.v1:word	αὐτὸς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.30	9550
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_31_30	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@οὐ[1]	urn:cite2:fufolio:tokenTypes.v1:word	οὐ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.31	9551
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_32_31	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@συνεξέπλευσεν[1]	urn:cite2:fufolio:tokenTypes.v1:word	συνεξέπλευσεν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.32	9552
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_33_32	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@,[4]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.33	9553
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_34_33	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@ἀλλ'[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀλλ'	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.34	9554
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_35_34	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@ἔμεινεν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἔμεινεν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.35	9555
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_36_35	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@οἰκουρῶν[1]	urn:cite2:fufolio:tokenTypes.v1:word	οἰκουρῶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.36	9556
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_37_36	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@καὶ[4]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.37	9557
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_38_37	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@διὰ[1]	urn:cite2:fufolio:tokenTypes.v1:word	διὰ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.38	9558
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_39_38	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@χειρὸς[1]	urn:cite2:fufolio:tokenTypes.v1:word	χειρὸς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.39	9559
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_40_39	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@ἔχων[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἔχων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.40	9560
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_41_40	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@τὴν[4]	urn:cite2:fufolio:tokenTypes.v1:word	τὴν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.41	9561
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_42_41	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@πόλιν[1]	urn:cite2:fufolio:tokenTypes.v1:word	πόλιν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.42	9562
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_43_42	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@,[5]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.43	9563
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_44_43	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@ἕως[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἕως	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.44	9564
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_45_44	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@ἀπηλλάγησαν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀπηλλάγησαν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.45	9565
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_46_45	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@οἱ[1]	urn:cite2:fufolio:tokenTypes.v1:word	οἱ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.46	9566
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_47_46	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@Πελοποννήσιοι[1]	urn:cite2:fufolio:tokenTypes.v1:word	Πελοποννήσιοι	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.47	9567
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_1_48_47	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.1@.[1]	urn:cite2:fufolio:tokenTypes.v1:punc	.	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.1.48	9568
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_1_0	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@ θεραπεύων[1]	urn:cite2:fufolio:tokenTypes.v1:word	 θεραπεύων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.1	9569
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_2_1	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@δὲ[1]	urn:cite2:fufolio:tokenTypes.v1:word	δὲ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.2	9570
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_3_2	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@τοὺς[1]	urn:cite2:fufolio:tokenTypes.v1:word	τοὺς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.3	9571
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_4_3	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@πολλοὺς[1]	urn:cite2:fufolio:tokenTypes.v1:word	πολλοὺς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.4	9572
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_5_4	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@ὅμως[1]	urn:cite2:fufolio:tokenTypes.v1:word	{ὅμως}	urn:cite2:fufolio:editorialStatus.v1:del	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.5	9573
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_6_5	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@ἀσχάλλοντας[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀσχάλλοντας	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.6	9574
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_7_6	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@ἐπὶ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐπὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.7	9575
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_8_7	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@τῷ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τῷ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.8	9576
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_9_8	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@πολέμῳ[1]	urn:cite2:fufolio:tokenTypes.v1:word	πολέμῳ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.9	9577
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_10_9	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@,[1]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.10	9578
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_11_10	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@διανομαῖς[1]	urn:cite2:fufolio:tokenTypes.v1:word	διανομαῖς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.11	9579
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_12_11	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@τε[1]	urn:cite2:fufolio:tokenTypes.v1:word	τε	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.12	9580
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_13_12	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@χρημάτων[1]	urn:cite2:fufolio:tokenTypes.v1:word	χρημάτων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.13	9581
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_14_13	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@ἀνελάμβανε[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀνελάμβανε	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.14	9582
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_15_14	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@καὶ[1]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.15	9583
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_16_15	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@κληρουχίας[1]	urn:cite2:fufolio:tokenTypes.v1:word	κληρουχίας	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.16	9584
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_17_16	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@ἔγραφεν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἔγραφεν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.17	9585
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_18_17	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@·[1]	urn:cite2:fufolio:tokenTypes.v1:punc	·	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.18	9586
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_19_18	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@Αἰγινήτας[1]	urn:cite2:fufolio:tokenTypes.v1:word	Αἰγινήτας	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.19	9587
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_20_19	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@γὰρ[1]	urn:cite2:fufolio:tokenTypes.v1:word	γὰρ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.20	9588
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_21_20	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@ἐξελάσας[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐξελάσας	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.21	9589
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_22_21	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@ἅπαντας[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἅπαντας	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.22	9590
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_23_22	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@,[2]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.23	9591
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_24_23	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@διένειμε[1]	urn:cite2:fufolio:tokenTypes.v1:word	διένειμε	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.24	9592
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_25_24	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@τὴν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τὴν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.25	9593
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:34_2_26_25	urn:cts:greekLit:tlg0007.tlg012.ziegler:34.2@νῆσον[1]	urn:cite2:fufolio:tokenTypes.v1:word	νῆσον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:34.2.26	9594
