Urn	AnalyzedText	TokenType	TextDeformation	EditorialStatus	DiscourseLevel	ExemplarUrn	Sequence
urn:cite2:fufolio:syntaxToken0007_0012.v1:42	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.3@τὰ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τὰ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.3.43	7591
urn:cite2:fufolio:syntaxToken0007_0012.v1:43	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.3@κατεπείγοντα[1]	urn:cite2:fufolio:tokenTypes.v1:word	κατεπείγοντα	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.3.44	7592
urn:cite2:fufolio:syntaxToken0007_0012.v1:44	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.3@τῶν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τῶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.3.45	7593
urn:cite2:fufolio:syntaxToken0007_0012.v1:45	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.3@ἔργων[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἔργων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.3.46	7594
urn:cite2:fufolio:syntaxToken0007_0012.v1:46	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.3@προσκομιζόμενον[1]	urn:cite2:fufolio:tokenTypes.v1:word	προσκομιζόμενον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.3.47	7595
urn:cite2:fufolio:syntaxToken0007_0012.v1:47	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.3@ὀνομασθῆναι[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὀνομασθῆναι	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.3.48	7596
urn:cite2:fufolio:syntaxToken0007_0012.v1:48	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.3@Περιφόρητον[1]	urn:cite2:fufolio:tokenTypes.v1:word	Περιφόρητον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.3.49	7597
urn:cite2:fufolio:syntaxToken0007_0012.v1:49	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.3@.[2]	urn:cite2:fufolio:tokenTypes.v1:punc	.	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.3.50	7598
urn:cite2:fufolio:syntaxToken0007_0012.v1:0	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@τοῦτο[1]	urn:cite2:fufolio:tokenTypes.v1:word	τοῦτο	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.1	7599
urn:cite2:fufolio:syntaxToken0007_0012.v1:1	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@μὲν[1]	urn:cite2:fufolio:tokenTypes.v1:word	μὲν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.2	7600
urn:cite2:fufolio:syntaxToken0007_0012.v1:2	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@οὖν[1]	urn:cite2:fufolio:tokenTypes.v1:word	οὖν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.3	7601
urn:cite2:fufolio:syntaxToken0007_0012.v1:3	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@Ἡρακλείδης[1]	urn:cite2:fufolio:tokenTypes.v1:word	Ἡρακλείδης	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.4	7602
urn:cite2:fufolio:syntaxToken0007_0012.v1:4	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@ὁ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὁ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.5	7603
urn:cite2:fufolio:syntaxToken0007_0012.v1:5	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@Ποντικὸς[1]	urn:cite2:fufolio:tokenTypes.v1:word	Ποντικὸς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.6	7604
urn:cite2:fufolio:syntaxToken0007_0012.v1:6	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@ἐλέγχει[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐλέγχει	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.7	7605
urn:cite2:fufolio:syntaxToken0007_0012.v1:7	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@τοῖς[1]	urn:cite2:fufolio:tokenTypes.v1:word	τοῖς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.8	7606
urn:cite2:fufolio:syntaxToken0007_0012.v1:8	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@Ἀνακρέοντος[1]	urn:cite2:fufolio:tokenTypes.v1:word	Ἀνακρέοντος	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.9	7607
urn:cite2:fufolio:syntaxToken0007_0012.v1:9	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@ποιήμασιν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ποιήμασιν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.10	7608
urn:cite2:fufolio:syntaxToken0007_0012.v1:10	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@ἐν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.11	7609
urn:cite2:fufolio:syntaxToken0007_0012.v1:11	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@οἷς[1]	urn:cite2:fufolio:tokenTypes.v1:word	οἷς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.12	7610
urn:cite2:fufolio:syntaxToken0007_0012.v1:12	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@ὁ[2]	urn:cite2:fufolio:tokenTypes.v1:word	ὁ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.13	7611
urn:cite2:fufolio:syntaxToken0007_0012.v1:13	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@περιφόρητος[1]	urn:cite2:fufolio:tokenTypes.v1:word	περιφόρητος	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.14	7612
urn:cite2:fufolio:syntaxToken0007_0012.v1:14	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@Ἀρτέμων[1]	urn:cite2:fufolio:tokenTypes.v1:word	Ἀρτέμων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.15	7613
urn:cite2:fufolio:syntaxToken0007_0012.v1:15	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@ὀνομάζεται[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὀνομάζεται	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.16	7614
urn:cite2:fufolio:syntaxToken0007_0012.v1:16	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@πολλαῖς[1]	urn:cite2:fufolio:tokenTypes.v1:word	πολλαῖς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.17	7615
urn:cite2:fufolio:syntaxToken0007_0012.v1:17	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@ἔμπροσθεν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἔμπροσθεν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.18	7616
urn:cite2:fufolio:syntaxToken0007_0012.v1:18	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@ἡλικίαις[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἡλικίαις	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.19	7617
urn:cite2:fufolio:syntaxToken0007_0012.v1:19	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@τοῦ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τοῦ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.20	7618
urn:cite2:fufolio:syntaxToken0007_0012.v1:20	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@περὶ[1]	urn:cite2:fufolio:tokenTypes.v1:word	περὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.21	7619
urn:cite2:fufolio:syntaxToken0007_0012.v1:21	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@Σάμον[1]	urn:cite2:fufolio:tokenTypes.v1:word	Σάμον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.22	7620
urn:cite2:fufolio:syntaxToken0007_0012.v1:22	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@πολέμου[1]	urn:cite2:fufolio:tokenTypes.v1:word	πολέμου	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.23	7621
urn:cite2:fufolio:syntaxToken0007_0012.v1:23	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@καὶ[1]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.24	7622
urn:cite2:fufolio:syntaxToken0007_0012.v1:24	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@τῶν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τῶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.25	7623
urn:cite2:fufolio:syntaxToken0007_0012.v1:25	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@πραγμάτων[1]	urn:cite2:fufolio:tokenTypes.v1:word	πραγμάτων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.26	7624
urn:cite2:fufolio:syntaxToken0007_0012.v1:26	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@ἐκείνων[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐκείνων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.27	7625
urn:cite2:fufolio:syntaxToken0007_0012.v1:27	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@·[1]	urn:cite2:fufolio:tokenTypes.v1:punc	·	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.28	7626
urn:cite2:fufolio:syntaxToken0007_0012.v1:28	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@τὸν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τὸν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.29	7627
urn:cite2:fufolio:syntaxToken0007_0012.v1:29	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@δ'[1]	urn:cite2:fufolio:tokenTypes.v1:word	δ'	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.30	7628
urn:cite2:fufolio:syntaxToken0007_0012.v1:30	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@Ἀρτέμωνά[1]	urn:cite2:fufolio:tokenTypes.v1:word	Ἀρτέμωνά	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.31	7629
urn:cite2:fufolio:syntaxToken0007_0012.v1:31	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@φησι[1]	urn:cite2:fufolio:tokenTypes.v1:word	φησι	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.32	7630
urn:cite2:fufolio:syntaxToken0007_0012.v1:32	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@τρυφερόν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τρυφερόν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.33	7631
urn:cite2:fufolio:syntaxToken0007_0012.v1:33	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@τινα[1]	urn:cite2:fufolio:tokenTypes.v1:word	τινα	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.34	7632
urn:cite2:fufolio:syntaxToken0007_0012.v1:34	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@τῷ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τῷ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.35	7633
urn:cite2:fufolio:syntaxToken0007_0012.v1:35	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@βίῳ[1]	urn:cite2:fufolio:tokenTypes.v1:word	βίῳ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.36	7634
urn:cite2:fufolio:syntaxToken0007_0012.v1:36	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@καὶ[2]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.37	7635
urn:cite2:fufolio:syntaxToken0007_0012.v1:37	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@πρὸς[1]	urn:cite2:fufolio:tokenTypes.v1:word	πρὸς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.38	7636
urn:cite2:fufolio:syntaxToken0007_0012.v1:38	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@τοὺς[1]	urn:cite2:fufolio:tokenTypes.v1:word	τοὺς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.39	7637
urn:cite2:fufolio:syntaxToken0007_0012.v1:39	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@φόβους[1]	urn:cite2:fufolio:tokenTypes.v1:word	φόβους	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.40	7638
urn:cite2:fufolio:syntaxToken0007_0012.v1:40	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@μαλακὸν[1]	urn:cite2:fufolio:tokenTypes.v1:word	μαλακὸν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.41	7639
urn:cite2:fufolio:syntaxToken0007_0012.v1:41	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@ὄντα[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὄντα	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.42	7640
urn:cite2:fufolio:syntaxToken0007_0012.v1:42	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@καὶ[3]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.43	7641
urn:cite2:fufolio:syntaxToken0007_0012.v1:43	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@καταπλῆγα[1]	urn:cite2:fufolio:tokenTypes.v1:word	καταπλῆγα	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.44	7642
urn:cite2:fufolio:syntaxToken0007_0012.v1:44	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@τὰ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τὰ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.45	7643
urn:cite2:fufolio:syntaxToken0007_0012.v1:45	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@πολλὰ[1]	urn:cite2:fufolio:tokenTypes.v1:word	πολλὰ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.46	7644
urn:cite2:fufolio:syntaxToken0007_0012.v1:46	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@μὲν[2]	urn:cite2:fufolio:tokenTypes.v1:word	μὲν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.47	7645
urn:cite2:fufolio:syntaxToken0007_0012.v1:47	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@οἴκοι[1]	urn:cite2:fufolio:tokenTypes.v1:word	οἴκοι	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.48	7646
urn:cite2:fufolio:syntaxToken0007_0012.v1:48	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@καθέζεσθαι[1]	urn:cite2:fufolio:tokenTypes.v1:word	καθέζεσθαι	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.49	7647
urn:cite2:fufolio:syntaxToken0007_0012.v1:49	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@,[1]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.50	7648
urn:cite2:fufolio:syntaxToken0007_0012.v1:50	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@χαλκῆν[1]	urn:cite2:fufolio:tokenTypes.v1:word	χαλκῆν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.51	7649
urn:cite2:fufolio:syntaxToken0007_0012.v1:51	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@ἀσπίδα[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀσπίδα	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.52	7650
urn:cite2:fufolio:syntaxToken0007_0012.v1:52	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@τῆς[1]	urn:cite2:fufolio:tokenTypes.v1:word	τῆς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.53	7651
urn:cite2:fufolio:syntaxToken0007_0012.v1:53	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@κεφαλῆς[1]	urn:cite2:fufolio:tokenTypes.v1:word	κεφαλῆς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.54	7652
urn:cite2:fufolio:syntaxToken0007_0012.v1:54	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@αὐτοῦ[1]	urn:cite2:fufolio:tokenTypes.v1:word	αὐτοῦ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.55	7653
urn:cite2:fufolio:syntaxToken0007_0012.v1:55	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@δυεῖν[1]	urn:cite2:fufolio:tokenTypes.v1:word	δυεῖν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.56	7654
urn:cite2:fufolio:syntaxToken0007_0012.v1:56	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@οἰκετῶν[1]	urn:cite2:fufolio:tokenTypes.v1:word	οἰκετῶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.57	7655
urn:cite2:fufolio:syntaxToken0007_0012.v1:57	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@ὑπερεχόντων[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὑπερεχόντων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.58	7656
urn:cite2:fufolio:syntaxToken0007_0012.v1:58	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@,[2]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.59	7657
urn:cite2:fufolio:syntaxToken0007_0012.v1:59	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@ὥστε[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὥστε	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.60	7658
urn:cite2:fufolio:syntaxToken0007_0012.v1:60	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@μηδὲν[1]	urn:cite2:fufolio:tokenTypes.v1:word	μηδὲν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.61	7659
urn:cite2:fufolio:syntaxToken0007_0012.v1:61	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@ἐμπεσεῖν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐμπεσεῖν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.62	7660
urn:cite2:fufolio:syntaxToken0007_0012.v1:62	urn:cts:greekLit:tlg0007.tlg012.ziegler:27.4@τῶν[2]	urn:cite2:fufolio:tokenTypes.v1:word	τῶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:27.4.63	7661
